"workerid","likely_info","trial_type","confidence","prompt","personOrder","person","question","unlikely_person","unlikely_info","item","likely_person","rt","response","condition"
90,"<strong>Eric</strong>, she knows, always wears a helmet.","truthJudge",0.32,"Laura is having a hard time remembering which one of her cicyling teammates her friend Monica is dating. She knows it is either Eric or Cameron.","likely-unlikely","Eric","Who is Monica&quotechars boyfriend?","Cameron","<strong>Cameron</strong>, she knows, only occasionally wears a helmet.","boyfriend_bike","Eric",15649,"likely-key","prior"
90,"Professor Burke, he knows, always takes attendance.","truthJudge",0.85,"Ed is having a hard time remembering which professor is teaching his sister&quotechars philosophy class. He knows it is either Professor Burke or Professor Carr.","likely-unlikely","Professor Burke","Who is Ed&quotechars sister&quotechars professor?","Professor Carr","Professor Carr, he knows, only occasionally takes attendance.","professor_attendance","Professor Burke",25018,"likely-key","pragmatic"
90,"<strong>Danielle</strong>, she knows, keeps a call log every day.","truthJudge",0.75,"Suzanne is having a hard time remembering who her friend&quotechars new secretary is. She knows it is either Danielle or Erica.","likely-unlikely","Danielle","Who is her friend&quotechars secretary?","Erica","<strong>Erica</strong>, she knows, only occasionally keeps a call log.","secretary_report","Danielle",20763,"likely-key","pragmatic"
90,"<strong>Alicia</strong>, he knows, always washes her dishes.","truthJudge",0.26,"Matt is having a hard time remembering who his friend&quotechars roommate is. He knows it is either Alicia or Maya.","likely-unlikely","Maya","Who is his friend&quotechars roommate?","Maya","<strong>Maya</strong>, he knows, only occasionally washes her dishes.","roommate_dishes","Alicia",11770,"unlikely-key","prior"
90,"<strong>Ms. Clancy</strong>, she knows, has a musical lesson every day.","truthJudge",0.76,"Sally is having a hard time remembering who her nephew Billy -- her sister&quotechars son -- has for his elementary school teacher. She knows it is either Ms. Clancy or Ms. Johnson.","likely-unlikely","Ms. Clancy","Who is Billy&quotechars teacher?","Ms. Johnson","<strong>Ms. Johnson</strong>, she knows, has a musical lesson only occasionally.","teacher_music","Ms. Clancy",12278,"likely-key","literal"
90,"<strong>Final Touch</strong>, he knows, always washes the tires.","truthJudge",0.87,"Gerard is having a hard time remembering where his friend goes for a car wash every Friday morning. He knows it is either Final Touch Car Wash or Magic Hands Car Wash.","likely-unlikely","Final Touch","Where does Gerard&quotechars friend go for a wash car every Friday morning?","Magic Hands","<strong>Magic Hands</strong>, he knows, only occasionally washes the tires.","carwash_wheels","Final Touch",27161,"likely-key","speakermanipulation"
90,"<strong>Ilana</strong>, he knows, turns in her rent on time every month.","truthJudge",0.83,"Don is having a hard time remembering who his friend has been subletting to for the past year. He knows it is either Ilana or Nora.","likely-unlikely","Ilana","Who is his friend&quotechars tenant?","Nora","<strong>Nora</strong>, he knows, only occasionally turns in her rent on time.","tenant_rentcheck","Ilana",12596,"likely-key","pragmatic"
90,"<strong>Maid By Me</strong>, he knows, always dusts the windows.","truthJudge",0.84,"Henry is having a hard time remembering which weekly cleaning service his friend&quotechars maid works for. He knows it is either Maid By Me or Sunflowers Maid Service.","likely-unlikely","Maid By Me","What cleaning service does his friend&quotechars maid work for?","Sunflowers Maid Service","<strong>Sunflowers Maid Service</strong>, he knows, only occasionally dusts the windows.","maid_dusting","Maid By Me",19740,"likely-key","speakermanipulation"
90,"<strong>Dr. Smith</strong>, she knows, always writes legibly.","truthJudge",0.91,"Rebecca is having a hard time remembering who her brother&quotechars doctor is. She knows it is either Dr. Smith or Dr. Jones.","likely-unlikely","Dr. Smith","Who is her brother&quotechars doctor?","Dr. Jones","<strong>Dr. Jones</strong>, she knows, only occasionally writes legibly.","doctor_writing","Dr. Smith",18716,"likely-key","speakermanipulation"
90,"<strong>The baristas at Epi Coffee</strong>, she knows, always do latte art.","truthJudge",0.91,"Julia is having a hard time remembering where her brother always goes for coffee. She knows it is either Cafe Vita or Epi Coffee.","likely-unlikely","Epi Coffee","Where does Julia&quotechars brother go for coffee?","Cafe Vita","<strong>The baristas at Cafe Vita</strong>, she knows, only occasionally do latte art.","latte_art","Epi Coffee",16582,"likely-key","literal"
90,"<strong>Viva Roma</strong>, she knows, always serves breadsticks with dinner.","truthJudge",0.79,"Kim is having a hard time remembering where her roommates always go for Italian food. She knows it is either Italian Garden or Viva Roma.","likely-unlikely","Viva Roma","Where do Kim&quotechars roommates always go for Italian food?","Italian Garden","<strong>Italian Garden</strong>, she knows, only occasionally serves breadsticks with dinner.","italian_bread","Viva Roma",15924,"likely-key","speakermanipulation"
90,"<strong>Kraft Arts</strong>, he knows, always has oil paints in stock.","truthJudge",0.68,"Mark is having a hard time remembering which art supplies store his roommates always go to. He knows it is either Kraft Arts or the Expression Studio.","likely-unlikely","Kraft Arts","Which art supplies store does Mark&quotechars roommate always go to?","Expression Studio","<strong>Expression Studio</strong>, he knows, only occasionally has oil paints in stock.","artstore_carries","Kraft Arts",27054,"likely-key","prior"
90,"<strong>Beijing Cafe</strong>, he knows, always gives out fortune cookies.","truthJudge",0.81,"Lucas is having a hard time remembering where his roommates always go for Chinese food. He knows it is either Beijing Cafe or Peking Garden.","likely-unlikely","Beijing Cafe","Where do Lucas&quotechars roommates always go for Chinese food?","Peking Garden","<strong>Peking Garden</strong>, he knows, only occasionally gives out fortune cookies.","chinese_fortune","Beijing Cafe",7730,"likely-key","pragmatic"
91,"<strong>Pump Gym</strong>, she knows, always has clean towels.","truthJudge",0.64,"Katie is having a hard time remembering which gym her friend always goes to. She knows it is either Pump Gym or Core Fitness.","unlikely-likely","Pump Gym","Which gym does her friend always go to?","Core Fitness","<strong>Core Fitness</strong>, she knows, only occasionally has clean towels.","gym_towels","Pump Gym",21745,"likely-key","pragmatic"
91,"<strong>Maid By Me</strong>, he knows, always dusts the windows.","truthJudge",0.64,"Henry is having a hard time remembering which weekly cleaning service his friend&quotechars maid works for. He knows it is either Maid By Me or Sunflowers Maid Service.","unlikely-likely","Maid By Me","What cleaning service does his friend&quotechars maid work for?","Sunflowers Maid Service","<strong>Sunflowers Maid Service</strong>, he knows, only occasionally dusts the windows.","maid_dusting","Maid By Me",29733,"likely-key","speakermanipulation"
91,"<strong>Ms. Clancy</strong>, she knows, has a musical lesson every day.","truthJudge",0.02,"Sally is having a hard time remembering who her nephew Billy -- her sister&quotechars son -- has for his elementary school teacher. She knows it is either Ms. Clancy or Ms. Johnson.","unlikely-likely","Ms. Johnson","Who is Billy&quotechars teacher?","Ms. Johnson","<strong>Ms. Johnson</strong>, she knows, has a musical lesson only occasionally.","teacher_music","Ms. Clancy",20446,"unlikely-key","prior"
91,"<strong>Eric</strong>, she knows, always wears a helmet.","truthJudge",0.72,"Laura is having a hard time remembering which one of her cicyling teammates her friend Monica is dating. She knows it is either Eric or Cameron.","unlikely-likely","Eric","Who is Monica&quotechars boyfriend?","Cameron","<strong>Cameron</strong>, she knows, only occasionally wears a helmet.","boyfriend_bike","Eric",25758,"likely-key","literal"
91,"Professor Burke, he knows, always takes attendance.","truthJudge",0.04,"Ed is having a hard time remembering which professor is teaching his sister&quotechars philosophy class. He knows it is either Professor Burke or Professor Carr.","unlikely-likely","Professor Burke","Who is Ed&quotechars sister&quotechars professor?","Professor Carr","Professor Carr, he knows, only occasionally takes attendance.","professor_attendance","Professor Burke",10359,"likely-key","prior"
91,"<strong>Kraft Arts</strong>, he knows, always has oil paints in stock.","truthJudge",0.69,"Mark is having a hard time remembering which art supplies store his roommates always go to. He knows it is either Kraft Arts or the Expression Studio.","unlikely-likely","Kraft Arts","Which art supplies store does Mark&quotechars roommate always go to?","Expression Studio","<strong>Expression Studio</strong>, he knows, only occasionally has oil paints in stock.","artstore_carries","Kraft Arts",16925,"likely-key","pragmatic"
91,"<strong>Danielle</strong>, she knows, keeps a call log every day.","truthJudge",0.68,"Suzanne is having a hard time remembering who her friend&quotechars new secretary is. She knows it is either Danielle or Erica.","unlikely-likely","Danielle","Who is her friend&quotechars secretary?","Erica","<strong>Erica</strong>, she knows, only occasionally keeps a call log.","secretary_report","Danielle",23052,"likely-key","speakermanipulation"
91,"<strong>Alicia</strong>, he knows, always washes her dishes.","truthJudge",0.63,"Matt is having a hard time remembering who his friend&quotechars roommate is. He knows it is either Alicia or Maya.","unlikely-likely","Alicia","Who is his friend&quotechars roommate?","Maya","<strong>Maya</strong>, he knows, only occasionally washes her dishes.","roommate_dishes","Alicia",20053,"likely-key","speakermanipulation"
91,"<strong>Viva Roma</strong>, she knows, always serves breadsticks with dinner.","truthJudge",0.67,"Kim is having a hard time remembering where her roommates always go for Italian food. She knows it is either Italian Garden or Viva Roma.","unlikely-likely","Viva Roma","Where do Kim&quotechars roommates always go for Italian food?","Italian Garden","<strong>Italian Garden</strong>, she knows, only occasionally serves breadsticks with dinner.","italian_bread","Viva Roma",15517,"likely-key","literal"
91,"<strong>Tom</strong>, she knows, always turns in his homework on time.","truthJudge",0.72,"Molly is having a hard time remembering which student her officemate is tutoring. She knows it is either Tom or Jim.","unlikely-likely","Tom","Who is her officemate&quotechars student?","Jim","<strong>Jim</strong>, she knows, only occasionally turns in his homework on time.","tutor_homework","Tom",12174,"likely-key","pragmatic"
91,"<strong>Dr. Smith</strong>, she knows, always writes legibly.","truthJudge",0.03,"Rebecca is having a hard time remembering who her brother&quotechars doctor is. She knows it is either Dr. Smith or Dr. Jones.","unlikely-likely","Dr. Smith","Who is her brother&quotechars doctor?","Dr. Jones","<strong>Dr. Jones</strong>, she knows, only occasionally writes legibly.","doctor_writing","Dr. Smith",11038,"likely-key","prior"
91,"<strong>Ilana</strong>, he knows, turns in her rent on time every month.","truthJudge",0.04,"Don is having a hard time remembering who his friend has been subletting to for the past year. He knows it is either Ilana or Nora.","unlikely-likely","Nora","Who is his friend&quotechars tenant?","Nora","<strong>Nora</strong>, he knows, only occasionally turns in her rent on time.","tenant_rentcheck","Ilana",10924,"unlikely-key","prior"
91,"<strong>The baristas at Epi Coffee</strong>, she knows, always do latte art.","truthJudge",0.64,"Julia is having a hard time remembering where her brother always goes for coffee. She knows it is either Cafe Vita or Epi Coffee.","unlikely-likely","Epi Coffee","Where does Julia&quotechars brother go for coffee?","Cafe Vita","<strong>The baristas at Cafe Vita</strong>, she knows, only occasionally do latte art.","latte_art","Epi Coffee",14382,"likely-key","speakermanipulation"
91,"<strong>Misty Meadows</strong>, she knows, always has wifi working.","truthJudge",0.76,"Claire is having a hard time remembering which library her uncle always goes to. She knows it is either Rolling Springs or Misty Meadows Public Library.","unlikely-likely","Rolling Springs","Which library does Claire&quotechars uncle always go to?","Rolling Springs","<strong>Rolling Springs</strong>, she knows, only occasionally has wifi working.","library_wifi","Misty Meadows",10525,"unlikely-key","literal"
91,"<strong>Final Touch</strong>, he knows, always washes the tires.","truthJudge",0.62,"Gerard is having a hard time remembering where his friend goes for a car wash every Friday morning. He knows it is either Final Touch Car Wash or Magic Hands Car Wash.","unlikely-likely","Final Touch","Where does Gerard&quotechars friend go for a wash car every Friday morning?","Magic Hands","<strong>Magic Hands</strong>, he knows, only occasionally washes the tires.","carwash_wheels","Final Touch",15709,"likely-key","pragmatic"
91,"<strong>Beijing Cafe</strong>, he knows, always gives out fortune cookies.","truthJudge",0.5,"Lucas is having a hard time remembering where his roommates always go for Chinese food. He knows it is either Beijing Cafe or Peking Garden.","unlikely-likely","Peking Garden","Where do Lucas&quotechars roommates always go for Chinese food?","Peking Garden","<strong>Peking Garden</strong>, he knows, only occasionally gives out fortune cookies.","chinese_fortune","Beijing Cafe",13685,"unlikely-key","literal"
92,"<strong>Maid By Me</strong>, he knows, always dusts the windows.","truthJudge",0.83,"Henry is having a hard time remembering which weekly cleaning service his friend&quotechars maid works for. He knows it is either Maid By Me or Sunflowers Maid Service.","likely-unlikely","Maid By Me","What cleaning service does his friend&quotechars maid work for?","Sunflowers Maid Service","<strong>Sunflowers Maid Service</strong>, he knows, only occasionally dusts the windows.","maid_dusting","Maid By Me",40513,"likely-key","speakermanipulation"
92,"<strong>Kraft Arts</strong>, he knows, always has oil paints in stock.","truthJudge",0.7,"Mark is having a hard time remembering which art supplies store his roommates always go to. He knows it is either Kraft Arts or the Expression Studio.","likely-unlikely","Kraft Arts","Which art supplies store does Mark&quotechars roommate always go to?","Expression Studio","<strong>Expression Studio</strong>, he knows, only occasionally has oil paints in stock.","artstore_carries","Kraft Arts",18902,"likely-key","pragmatic"
92,"<strong>Eric</strong>, she knows, always wears a helmet.","truthJudge",0.67,"Laura is having a hard time remembering which one of her cicyling teammates her friend Monica is dating. She knows it is either Eric or Cameron.","likely-unlikely","Eric","Who is Monica&quotechars boyfriend?","Cameron","<strong>Cameron</strong>, she knows, only occasionally wears a helmet.","boyfriend_bike","Eric",21472,"likely-key","speakermanipulation"
92,"<strong>Beijing Cafe</strong>, he knows, always gives out fortune cookies.","truthJudge",0.55,"Lucas is having a hard time remembering where his roommates always go for Chinese food. He knows it is either Beijing Cafe or Peking Garden.","likely-unlikely","Beijing Cafe","Where do Lucas&quotechars roommates always go for Chinese food?","Peking Garden","<strong>Peking Garden</strong>, he knows, only occasionally gives out fortune cookies.","chinese_fortune","Beijing Cafe",13698,"likely-key","prior"
92,"<strong>Ilana</strong>, he knows, turns in her rent on time every month.","truthJudge",0.45,"Don is having a hard time remembering who his friend has been subletting to for the past year. He knows it is either Ilana or Nora.","likely-unlikely","Nora","Who is his friend&quotechars tenant?","Nora","<strong>Nora</strong>, he knows, only occasionally turns in her rent on time.","tenant_rentcheck","Ilana",16454,"unlikely-key","prior"
92,"<strong>The baristas at Epi Coffee</strong>, she knows, always do latte art.","truthJudge",0.83,"Julia is having a hard time remembering where her brother always goes for coffee. She knows it is either Cafe Vita or Epi Coffee.","likely-unlikely","Epi Coffee","Where does Julia&quotechars brother go for coffee?","Cafe Vita","<strong>The baristas at Cafe Vita</strong>, she knows, only occasionally do latte art.","latte_art","Epi Coffee",24853,"likely-key","literal"
92,"<strong>Misty Meadows</strong>, she knows, always has wifi working.","truthJudge",0.89,"Claire is having a hard time remembering which library her uncle always goes to. She knows it is either Rolling Springs or Misty Meadows Public Library.","likely-unlikely","Misty Meadows","Which library does Claire&quotechars uncle always go to?","Rolling Springs","<strong>Rolling Springs</strong>, she knows, only occasionally has wifi working.","library_wifi","Misty Meadows",17283,"likely-key","literal"
92,"<strong>Tom</strong>, she knows, always turns in his homework on time.","truthJudge",0.57,"Molly is having a hard time remembering which student her officemate is tutoring. She knows it is either Tom or Jim.","likely-unlikely","Jim","Who is her officemate&quotechars student?","Jim","<strong>Jim</strong>, she knows, only occasionally turns in his homework on time.","tutor_homework","Tom",21891,"unlikely-key","pragmatic"
92,"<strong>Danielle</strong>, she knows, keeps a call log every day.","truthJudge",0.68,"Suzanne is having a hard time remembering who her friend&quotechars new secretary is. She knows it is either Danielle or Erica.","likely-unlikely","Erica","Who is her friend&quotechars secretary?","Erica","<strong>Erica</strong>, she knows, only occasionally keeps a call log.","secretary_report","Danielle",14851,"unlikely-key","pragmatic"
92,"<strong>Ms. Clancy</strong>, she knows, has a musical lesson every day.","truthJudge",0.5,"Sally is having a hard time remembering who her nephew Billy -- her sister&quotechars son -- has for his elementary school teacher. She knows it is either Ms. Clancy or Ms. Johnson.","likely-unlikely","Ms. Clancy","Who is Billy&quotechars teacher?","Ms. Johnson","<strong>Ms. Johnson</strong>, she knows, has a musical lesson only occasionally.","teacher_music","Ms. Clancy",20628,"likely-key","literal"
92,"<strong>Final Touch</strong>, he knows, always washes the tires.","truthJudge",0.68,"Gerard is having a hard time remembering where his friend goes for a car wash every Friday morning. He knows it is either Final Touch Car Wash or Magic Hands Car Wash.","likely-unlikely","Final Touch","Where does Gerard&quotechars friend go for a wash car every Friday morning?","Magic Hands","<strong>Magic Hands</strong>, he knows, only occasionally washes the tires.","carwash_wheels","Final Touch",17615,"likely-key","speakermanipulation"
92,"<strong>Pump Gym</strong>, she knows, always has clean towels.","truthJudge",0.78,"Katie is having a hard time remembering which gym her friend always goes to. She knows it is either Pump Gym or Core Fitness.","likely-unlikely","Pump Gym","Which gym does her friend always go to?","Core Fitness","<strong>Core Fitness</strong>, she knows, only occasionally has clean towels.","gym_towels","Pump Gym",14932,"likely-key","prior"
92,"<strong>Dr. Smith</strong>, she knows, always writes legibly.","truthJudge",0.88,"Rebecca is having a hard time remembering who her brother&quotechars doctor is. She knows it is either Dr. Smith or Dr. Jones.","likely-unlikely","Dr. Smith","Who is her brother&quotechars doctor?","Dr. Jones","<strong>Dr. Jones</strong>, she knows, only occasionally writes legibly.","doctor_writing","Dr. Smith",16189,"likely-key","literal"
92,"<strong>Viva Roma</strong>, she knows, always serves breadsticks with dinner.","truthJudge",0.47,"Kim is having a hard time remembering where her roommates always go for Italian food. She knows it is either Italian Garden or Viva Roma.","likely-unlikely","Viva Roma","Where do Kim&quotechars roommates always go for Italian food?","Italian Garden","<strong>Italian Garden</strong>, she knows, only occasionally serves breadsticks with dinner.","italian_bread","Viva Roma",23515,"likely-key","prior"
92,"Professor Burke, he knows, always takes attendance.","truthJudge",0.59,"Ed is having a hard time remembering which professor is teaching his sister&quotechars philosophy class. He knows it is either Professor Burke or Professor Carr.","likely-unlikely","Professor Carr","Who is Ed&quotechars sister&quotechars professor?","Professor Carr","Professor Carr, he knows, only occasionally takes attendance.","professor_attendance","Professor Burke",12824,"unlikely-key","pragmatic"
92,"<strong>Alicia</strong>, he knows, always washes her dishes.","truthJudge",0.71,"Matt is having a hard time remembering who his friend&quotechars roommate is. He knows it is either Alicia or Maya.","likely-unlikely","Maya","Who is his friend&quotechars roommate?","Maya","<strong>Maya</strong>, he knows, only occasionally washes her dishes.","roommate_dishes","Alicia",22529,"unlikely-key","speakermanipulation"
93,"<strong>Misty Meadows</strong>, she knows, always has wifi working.","truthJudge",0,"Claire is having a hard time remembering which library her uncle always goes to. She knows it is either Rolling Springs or Misty Meadows Public Library.","unlikely-likely","Misty Meadows","Which library does Claire&quotechars uncle always go to?","Rolling Springs","<strong>Rolling Springs</strong>, she knows, only occasionally has wifi working.","library_wifi","Misty Meadows",26849,"likely-key","speakermanipulation"
93,"<strong>Ilana</strong>, he knows, turns in her rent on time every month.","truthJudge",0,"Don is having a hard time remembering who his friend has been subletting to for the past year. He knows it is either Ilana or Nora.","unlikely-likely","Ilana","Who is his friend&quotechars tenant?","Nora","<strong>Nora</strong>, he knows, only occasionally turns in her rent on time.","tenant_rentcheck","Ilana",22829,"likely-key","pragmatic"
93,"<strong>Final Touch</strong>, he knows, always washes the tires.","truthJudge",0,"Gerard is having a hard time remembering where his friend goes for a car wash every Friday morning. He knows it is either Final Touch Car Wash or Magic Hands Car Wash.","unlikely-likely","Final Touch","Where does Gerard&quotechars friend go for a wash car every Friday morning?","Magic Hands","<strong>Magic Hands</strong>, he knows, only occasionally washes the tires.","carwash_wheels","Final Touch",33681,"likely-key","prior"
93,"<strong>Dr. Smith</strong>, she knows, always writes legibly.","truthJudge",0,"Rebecca is having a hard time remembering who her brother&quotechars doctor is. She knows it is either Dr. Smith or Dr. Jones.","unlikely-likely","Dr. Smith","Who is her brother&quotechars doctor?","Dr. Jones","<strong>Dr. Jones</strong>, she knows, only occasionally writes legibly.","doctor_writing","Dr. Smith",25299,"likely-key","speakermanipulation"
93,"<strong>Ms. Clancy</strong>, she knows, has a musical lesson every day.","truthJudge",0,"Sally is having a hard time remembering who her nephew Billy -- her sister&quotechars son -- has for his elementary school teacher. She knows it is either Ms. Clancy or Ms. Johnson.","unlikely-likely","Ms. Clancy","Who is Billy&quotechars teacher?","Ms. Johnson","<strong>Ms. Johnson</strong>, she knows, has a musical lesson only occasionally.","teacher_music","Ms. Clancy",20352,"likely-key","pragmatic"
93,"<strong>Pump Gym</strong>, she knows, always has clean towels.","truthJudge",0,"Katie is having a hard time remembering which gym her friend always goes to. She knows it is either Pump Gym or Core Fitness.","unlikely-likely","Pump Gym","Which gym does her friend always go to?","Core Fitness","<strong>Core Fitness</strong>, she knows, only occasionally has clean towels.","gym_towels","Pump Gym",13970,"likely-key","prior"
93,"<strong>Eric</strong>, she knows, always wears a helmet.","truthJudge",0,"Laura is having a hard time remembering which one of her cicyling teammates her friend Monica is dating. She knows it is either Eric or Cameron.","unlikely-likely","Eric","Who is Monica&quotechars boyfriend?","Cameron","<strong>Cameron</strong>, she knows, only occasionally wears a helmet.","boyfriend_bike","Eric",28786,"likely-key","literal"
93,"Professor Burke, he knows, always takes attendance.","truthJudge",0,"Ed is having a hard time remembering which professor is teaching his sister&quotechars philosophy class. He knows it is either Professor Burke or Professor Carr.","unlikely-likely","Professor Burke","Who is Ed&quotechars sister&quotechars professor?","Professor Carr","Professor Carr, he knows, only occasionally takes attendance.","professor_attendance","Professor Burke",13505,"likely-key","pragmatic"
93,"<strong>Tom</strong>, she knows, always turns in his homework on time.","truthJudge",0,"Molly is having a hard time remembering which student her officemate is tutoring. She knows it is either Tom or Jim.","unlikely-likely","Tom","Who is her officemate&quotechars student?","Jim","<strong>Jim</strong>, she knows, only occasionally turns in his homework on time.","tutor_homework","Tom",25325,"likely-key","prior"
93,"<strong>Maid By Me</strong>, he knows, always dusts the windows.","truthJudge",0,"Henry is having a hard time remembering which weekly cleaning service his friend&quotechars maid works for. He knows it is either Maid By Me or Sunflowers Maid Service.","unlikely-likely","Maid By Me","What cleaning service does his friend&quotechars maid work for?","Sunflowers Maid Service","<strong>Sunflowers Maid Service</strong>, he knows, only occasionally dusts the windows.","maid_dusting","Maid By Me",21068,"likely-key","literal"
93,"<strong>The baristas at Epi Coffee</strong>, she knows, always do latte art.","truthJudge",0,"Julia is having a hard time remembering where her brother always goes for coffee. She knows it is either Cafe Vita or Epi Coffee.","unlikely-likely","Epi Coffee","Where does Julia&quotechars brother go for coffee?","Cafe Vita","<strong>The baristas at Cafe Vita</strong>, she knows, only occasionally do latte art.","latte_art","Epi Coffee",12877,"likely-key","pragmatic"
93,"<strong>Beijing Cafe</strong>, he knows, always gives out fortune cookies.","truthJudge",0,"Lucas is having a hard time remembering where his roommates always go for Chinese food. He knows it is either Beijing Cafe or Peking Garden.","unlikely-likely","Beijing Cafe","Where do Lucas&quotechars roommates always go for Chinese food?","Peking Garden","<strong>Peking Garden</strong>, he knows, only occasionally gives out fortune cookies.","chinese_fortune","Beijing Cafe",18376,"likely-key","literal"
93,"<strong>Kraft Arts</strong>, he knows, always has oil paints in stock.","truthJudge",0,"Mark is having a hard time remembering which art supplies store his roommates always go to. He knows it is either Kraft Arts or the Expression Studio.","unlikely-likely","Kraft Arts","Which art supplies store does Mark&quotechars roommate always go to?","Expression Studio","<strong>Expression Studio</strong>, he knows, only occasionally has oil paints in stock.","artstore_carries","Kraft Arts",26136,"likely-key","speakermanipulation"
93,"<strong>Alicia</strong>, he knows, always washes her dishes.","truthJudge",0,"Matt is having a hard time remembering who his friend&quotechars roommate is. He knows it is either Alicia or Maya.","unlikely-likely","Alicia","Who is his friend&quotechars roommate?","Maya","<strong>Maya</strong>, he knows, only occasionally washes her dishes.","roommate_dishes","Alicia",22831,"likely-key","speakermanipulation"
93,"<strong>Viva Roma</strong>, she knows, always serves breadsticks with dinner.","truthJudge",0,"Kim is having a hard time remembering where her roommates always go for Italian food. She knows it is either Italian Garden or Viva Roma.","unlikely-likely","Viva Roma","Where do Kim&quotechars roommates always go for Italian food?","Italian Garden","<strong>Italian Garden</strong>, she knows, only occasionally serves breadsticks with dinner.","italian_bread","Viva Roma",18246,"likely-key","literal"
93,"<strong>Danielle</strong>, she knows, keeps a call log every day.","truthJudge",0,"Suzanne is having a hard time remembering who her friend&quotechars new secretary is. She knows it is either Danielle or Erica.","unlikely-likely","Danielle","Who is her friend&quotechars secretary?","Erica","<strong>Erica</strong>, she knows, only occasionally keeps a call log.","secretary_report","Danielle",12191,"likely-key","prior"
94,"<strong>Pump Gym</strong>, she knows, always has clean towels.","truthJudge",0.49,"Katie is having a hard time remembering which gym her friend always goes to. She knows it is either Pump Gym or Core Fitness.","likely-unlikely","Pump Gym","Which gym does her friend always go to?","Core Fitness","<strong>Core Fitness</strong>, she knows, only occasionally has clean towels.","gym_towels","Pump Gym",29668,"likely-key","literal"
94,"<strong>Kraft Arts</strong>, he knows, always has oil paints in stock.","truthJudge",0.57,"Mark is having a hard time remembering which art supplies store his roommates always go to. He knows it is either Kraft Arts or the Expression Studio.","likely-unlikely","Kraft Arts","Which art supplies store does Mark&quotechars roommate always go to?","Expression Studio","<strong>Expression Studio</strong>, he knows, only occasionally has oil paints in stock.","artstore_carries","Kraft Arts",30346,"likely-key","pragmatic"
94,"<strong>Beijing Cafe</strong>, he knows, always gives out fortune cookies.","truthJudge",0.29,"Lucas is having a hard time remembering where his roommates always go for Chinese food. He knows it is either Beijing Cafe or Peking Garden.","likely-unlikely","Beijing Cafe","Where do Lucas&quotechars roommates always go for Chinese food?","Peking Garden","<strong>Peking Garden</strong>, he knows, only occasionally gives out fortune cookies.","chinese_fortune","Beijing Cafe",33165,"likely-key","prior"
94,"<strong>Tom</strong>, she knows, always turns in his homework on time.","truthJudge",0.35,"Molly is having a hard time remembering which student her officemate is tutoring. She knows it is either Tom or Jim.","likely-unlikely","Jim","Who is her officemate&quotechars student?","Jim","<strong>Jim</strong>, she knows, only occasionally turns in his homework on time.","tutor_homework","Tom",20734,"unlikely-key","prior"
94,"<strong>Final Touch</strong>, he knows, always washes the tires.","truthJudge",0.64,"Gerard is having a hard time remembering where his friend goes for a car wash every Friday morning. He knows it is either Final Touch Car Wash or Magic Hands Car Wash.","likely-unlikely","Final Touch","Where does Gerard&quotechars friend go for a wash car every Friday morning?","Magic Hands","<strong>Magic Hands</strong>, he knows, only occasionally washes the tires.","carwash_wheels","Final Touch",29516,"likely-key","speakermanipulation"
94,"<strong>Viva Roma</strong>, she knows, always serves breadsticks with dinner.","truthJudge",0.62,"Kim is having a hard time remembering where her roommates always go for Italian food. She knows it is either Italian Garden or Viva Roma.","likely-unlikely","Viva Roma","Where do Kim&quotechars roommates always go for Italian food?","Italian Garden","<strong>Italian Garden</strong>, she knows, only occasionally serves breadsticks with dinner.","italian_bread","Viva Roma",17066,"likely-key","prior"
94,"<strong>Danielle</strong>, she knows, keeps a call log every day.","truthJudge",0.7,"Suzanne is having a hard time remembering who her friend&quotechars new secretary is. She knows it is either Danielle or Erica.","likely-unlikely","Danielle","Who is her friend&quotechars secretary?","Erica","<strong>Erica</strong>, she knows, only occasionally keeps a call log.","secretary_report","Danielle",27102,"likely-key","literal"
94,"Professor Burke, he knows, always takes attendance.","truthJudge",0.5,"Ed is having a hard time remembering which professor is teaching his sister&quotechars philosophy class. He knows it is either Professor Burke or Professor Carr.","likely-unlikely","Professor Burke","Who is Ed&quotechars sister&quotechars professor?","Professor Carr","Professor Carr, he knows, only occasionally takes attendance.","professor_attendance","Professor Burke",22863,"likely-key","literal"
94,"<strong>Eric</strong>, she knows, always wears a helmet.","truthJudge",0.56,"Laura is having a hard time remembering which one of her cicyling teammates her friend Monica is dating. She knows it is either Eric or Cameron.","likely-unlikely","Eric","Who is Monica&quotechars boyfriend?","Cameron","<strong>Cameron</strong>, she knows, only occasionally wears a helmet.","boyfriend_bike","Eric",25881,"likely-key","literal"
94,"<strong>Alicia</strong>, he knows, always washes her dishes.","truthJudge",0.56,"Matt is having a hard time remembering who his friend&quotechars roommate is. He knows it is either Alicia or Maya.","likely-unlikely","Alicia","Who is his friend&quotechars roommate?","Maya","<strong>Maya</strong>, he knows, only occasionally washes her dishes.","roommate_dishes","Alicia",23491,"likely-key","speakermanipulation"
94,"<strong>Dr. Smith</strong>, she knows, always writes legibly.","truthJudge",0.53,"Rebecca is having a hard time remembering who her brother&quotechars doctor is. She knows it is either Dr. Smith or Dr. Jones.","likely-unlikely","Dr. Smith","Who is her brother&quotechars doctor?","Dr. Jones","<strong>Dr. Jones</strong>, she knows, only occasionally writes legibly.","doctor_writing","Dr. Smith",26604,"likely-key","speakermanipulation"
